"","OrganizationIdentifier","OrganizationFormalName","MonitoringLocationIdentifier","MonitoringLocationName","MonitoringLocationTypeName","MonitoringLocationDescriptionText","HUCEightDigitCode","DrainageAreaMeasure.MeasureValue","DrainageAreaMeasure.MeasureUnitCode","ContributingDrainageAreaMeasure.MeasureValue","ContributingDrainageAreaMeasure.MeasureUnitCode","LatitudeMeasure","LongitudeMeasure","SourceMapScaleNumeric","HorizontalAccuracyMeasure.MeasureValue","HorizontalAccuracyMeasure.MeasureUnitCode","HorizontalCollectionMethodName","HorizontalCoordinateReferenceSystemDatumName","VerticalMeasure.MeasureValue","VerticalMeasure.MeasureUnitCode","VerticalAccuracyMeasure.MeasureValue","VerticalAccuracyMeasure.MeasureUnitCode","VerticalCollectionMethodName","VerticalCoordinateReferenceSystemDatumName","CountryCode","StateCode","CountyCode","AquiferName","FormationTypeText","AquiferTypeName","ConstructionDateText","WellDepthMeasure.MeasureValue","WellDepthMeasure.MeasureUnitCode","WellHoleDepthMeasure.MeasureValue","WellHoleDepthMeasure.MeasureUnitCode","ProviderName"
"1089","UTAHDWQ_WQX","Utah Department Of Environmental Quality","UTAHDWQ_WQX-4928540","BEAVER CK AT BRIDGE TO LUMBER MILL 1MI AB KAMAS  19","River/Stream",NA,16020101,NA,NA,NA,NA,40.638288413,-111.262406442,NA,NA,NA,"GPS-Unspecified","NAD83",NA,NA,NA,NA,NA,NA,"US",49,43,NA,NA,NA,NA,NA,NA,NA,NA,"STORET"
"1090","UTAHDWQ_WQX","Utah Department Of Environmental Quality","UTAHDWQ_WQX-4928600","BEAVER CK AT BRIDGE NEAR THE PINES  18","River/Stream",NA,16020101,NA,NA,NA,NA,40.628005274,-111.247952557,NA,NA,NA,"GPS-Unspecified","NAD83",NA,NA,NA,NA,NA,NA,"US",49,43,NA,NA,NA,NA,NA,NA,NA,NA,"STORET"
"1091","UTAHDWQ_WQX","Utah Department Of Environmental Quality","UTAHDWQ_WQX-4928610","BEAVER CK AT BRIDGE TO PRIVATE HOMES  17","River/Stream",NA,16020101,NA,NA,NA,NA,40.624394597,-111.238515867,NA,NA,NA,"GPS-Unspecified","NAD83",NA,NA,NA,NA,NA,NA,"US",49,43,NA,NA,NA,NA,NA,NA,NA,NA,"STORET"
"1092","UTAHDWQ_WQX","Utah Department Of Environmental Quality","UTAHDWQ_WQX-4928620","BEAVER CK AT BRIDGE NEAR RICE HOME  15","River/Stream",NA,16020101,NA,NA,NA,NA,40.622448708,-111.229617924,NA,NA,NA,"GPS-Unspecified","NAD83",NA,NA,NA,NA,NA,NA,"US",49,43,NA,NA,NA,NA,NA,NA,NA,NA,"STORET"
"1093","UTAHDWQ_WQX","Utah Department Of Environmental Quality","UTAHDWQ_WQX-4928630","BEAVER CK NEAR BEAR R SERVICE STATION SIGN  14","River/Stream",NA,16020101,NA,NA,NA,NA,40.620787192,-111.222400281,NA,NA,NA,"GPS-Unspecified","NAD83",NA,NA,NA,NA,NA,NA,"US",49,43,NA,NA,NA,NA,NA,NA,NA,NA,"STORET"
"1094","UTAHDWQ_WQX","Utah Department Of Environmental Quality","UTAHDWQ_WQX-4928640","BEAVER CK BEHIND DEVOS RANCH  13","River/Stream",NA,16020101,NA,NA,NA,NA,40.616338904,-111.216569061,NA,NA,NA,"GPS-Unspecified","NAD83",NA,NA,NA,NA,NA,NA,"US",49,43,NA,NA,NA,NA,NA,NA,NA,NA,"STORET"
"1095","UTAHDWQ_WQX","Utah Department Of Environmental Quality","UTAHDWQ_WQX-4928650","E DEVOS TAP AT WELL SOURCE  13A","Well",NA,16020101,NA,NA,NA,NA,40.601342824,-111.214617724,NA,NA,NA,"GPS-Unspecified","NAD83",NA,NA,NA,NA,NA,NA,"US",49,43,NA,NA,NA,NA,NA,NA,NA,NA,"STORET"
"1096","UTAHDWQ_WQX","Utah Department Of Environmental Quality","UTAHDWQ_WQX-4928660","BEAVER CK 1MI BL BUNKERVILLE RANCH","River/Stream",NA,16020101,NA,NA,NA,NA,40.61939369,-111.206293237,NA,NA,NA,"GPS-Unspecified","NAD83",NA,NA,NA,NA,NA,NA,"US",49,43,NA,NA,NA,NA,NA,NA,NA,NA,"STORET"
"1097","UTAHDWQ_WQX","Utah Department Of Environmental Quality","UTAHDWQ_WQX-4928670","BEAVER CK NEAR BUNKERVILLE RANCH  11","River/Stream",NA,16020101,NA,NA,NA,NA,40.626058574,-111.202128115,NA,NA,NA,"GPS-Unspecified","NAD83",NA,NA,NA,NA,NA,NA,"US",49,43,NA,NA,NA,NA,NA,NA,NA,NA,"STORET"
"1098","UTAHDWQ_WQX","Utah Department Of Environmental Quality","UTAHDWQ_WQX-4928990","BEAVER CK AT BRIDGE TO WILLOW SPNGS FH (BL KAMAS FH) 16","River/Stream",NA,16020101,NA,NA,NA,NA,40.624675654,-111.233231736,NA,NA,NA,"GPS-Unspecified","NAD83",NA,NA,NA,NA,NA,NA,"US",49,43,NA,NA,NA,NA,NA,NA,NA,NA,"STORET"
"1099","UTAHDWQ_WQX","Utah Department Of Environmental Quality","UTAHDWQ_WQX-4929000","KAMAS FISH HATCHERY EFFLUENT","Facility Other",NA,16020101,NA,NA,NA,NA,40.62374,-111.23093,NA,NA,NA,"GPS-Unspecified","NAD83",NA,NA,NA,NA,NA,NA,"US",49,43,NA,NA,NA,NA,NA,NA,NA,NA,"STORET"
"1100","UTAHDWQ_WQX","Utah Department Of Environmental Quality","UTAHDWQ_WQX-4929010","BEAVER CK AT BEAVER CK RD XING","River/Stream",NA,16020101,NA,NA,NA,NA,40.61637,-111.21153,NA,NA,NA,"GPS-Unspecified","NAD83",NA,NA,NA,NA,NA,NA,"US",49,43,NA,NA,NA,NA,NA,NA,NA,NA,"STORET"
"1101","UTAHDWQ_WQX","Utah Department Of Environmental Quality","UTAHDWQ_WQX-4929020","KAMAS FH INFLOW 2 EAST SPRINGS","Spring",NA,16020101,NA,NA,NA,NA,40.624120819,-111.226845137,NA,NA,NA,"GPS-Unspecified","NAD83",NA,NA,NA,NA,NA,NA,"US",49,43,NA,NA,NA,NA,NA,NA,NA,NA,"STORET"
"1102","UTAHDWQ_WQX","Utah Department Of Environmental Quality","UTAHDWQ_WQX-4929030","KAMAS FH INFLOW 1 NORTH SPRINGS","Spring",NA,16020101,NA,NA,NA,NA,40.623842081,-111.226572255,NA,NA,NA,"GPS-Unspecified","NAD83",NA,NA,NA,NA,NA,NA,"US",49,43,NA,NA,NA,NA,NA,NA,NA,NA,"STORET"
"1103","UTAHDWQ_WQX","Utah Department Of Environmental Quality","UTAHDWQ_WQX-4929040","WILLOW SPRINGS TROUT FARM","Facility Other",NA,16020101,NA,NA,NA,NA,40.622453276,-111.231840695,NA,NA,NA,"GPS-Unspecified","NAD83",NA,NA,NA,NA,NA,NA,"US",49,43,NA,NA,NA,NA,NA,NA,NA,NA,"STORET"
"1104","UTAHDWQ_WQX","Utah Department Of Environmental Quality","UTAHDWQ_WQX-4929100","BEAVER CK AT USFS BOUNDARY  10","River/Stream",NA,16020101,NA,NA,NA,NA,40.630786458,-111.187125075,NA,NA,NA,"GPS-Unspecified","NAD83",NA,NA,NA,NA,NA,NA,"US",49,43,NA,NA,NA,NA,NA,NA,NA,NA,"STORET"
"1105","UTAHDWQ_WQX","Utah Department Of Environmental Quality","UTAHDWQ_WQX-4929110","Beaver Ck ab USFS boundary","River/Stream",NA,16020101,NA,NA,NA,NA,40.627731249,-111.170456383,NA,NA,NA,"GPS-Unspecified","NAD83",NA,NA,NA,NA,NA,NA,"US",49,43,NA,NA,NA,NA,NA,NA,NA,NA,"STORET"
"1106","UTAHDWQ_WQX","Utah Department Of Environmental Quality","UTAHDWQ_WQX-4929140","Slate Ck at 8000 ft elevation (EMAP)","River/Stream",NA,16020101,NA,NA,NA,NA,40.662175538,-111.179901712,NA,NA,NA,"GPS-Unspecified","NAD83",NA,NA,NA,NA,NA,NA,"US",49,43,NA,NA,NA,NA,NA,NA,NA,NA,"STORET"
"1107","UTAHDWQ_WQX","Utah Department Of Environmental Quality","UTAHDWQ_WQX-4929200","WEBER R AB WEBER/PROVO DIVERSION","River/Stream",NA,16020101,NA,NA,NA,NA,40.73077972,-111.254906143,NA,NA,NA,"GPS-Unspecified","NAD83",NA,NA,NA,NA,NA,NA,"US",49,43,NA,NA,NA,NA,NA,NA,NA,NA,"STORET"
"1108","UTAHDWQ_WQX","Utah Department Of Environmental Quality","UTAHDWQ_WQX-4929400","WEBER R AB HOLIDAY PARK DEVELOPMENT","River/Stream",NA,16020101,NA,NA,NA,NA,40.778004555,-110.988587759,NA,NA,NA,"GPS-Unspecified","NAD83",NA,NA,NA,NA,NA,NA,"US",49,43,NA,NA,NA,NA,NA,NA,NA,NA,"STORET"
"1109","UTAHDWQ_WQX","Utah Department Of Environmental Quality","UTAHDWQ_WQX-4929420","MIDDLE Fk WEBER R ABOVE HOLIDAY PARK (EMAP)","River/Stream",NA,16020101,NA,NA,NA,NA,40.752726307,-110.987644384,NA,NA,NA,"GPS-Unspecified","NAD83",NA,NA,NA,NA,NA,NA,"US",49,43,NA,NA,NA,NA,NA,NA,NA,NA,"STORET"
"1110","UTAHDWQ_WQX","Utah Department Of Environmental Quality","UTAHDWQ_WQX-4929490","SMITH MOREHOUSE CK AB CNFL/ WEBER R","River/Stream",NA,16020101,NA,NA,NA,NA,40.784945111,-111.155462017,NA,NA,NA,"GPS-Unspecified","NAD83",NA,NA,NA,NA,NA,NA,"US",49,43,NA,NA,NA,NA,NA,NA,NA,NA,"STORET"
"1111","UTAHDWQ_WQX","Utah Department Of Environmental Quality","UTAHDWQ_WQX-4929590","WEBER R AB CNFL/ SMITH MOREHOUSE CK","River/Stream",NA,16020101,NA,NA,NA,NA,40.787449945,-111.13351723,NA,NA,NA,"GPS-Unspecified","NAD83",NA,NA,NA,NA,NA,NA,"US",49,43,NA,NA,NA,NA,NA,NA,NA,NA,"STORET"
"1112","UTAHDWQ_WQX","Utah Department Of Environmental Quality","UTAHDWQ_WQX-4930001","CLEAN LAKES TRIP BLANK","Lake","Trip Blank",16020204,NA,NA,NA,NA,40.774130087,-111.94788924,NA,NA,NA,"GPS-Unspecified","NAD83",NA,NA,NA,NA,NA,NA,"US",49,35,NA,NA,NA,NA,NA,NA,NA,NA,"STORET"
"1113","UTAHDWQ_WQX","Utah Department Of Environmental Quality","UTAHDWQ_WQX-4930003","Clean Lakes Field Blank","Lake","Field Blank",16020204,NA,NA,NA,NA,40.774130087,-111.94788924,NA,NA,NA,"GPS-Unspecified","NAD83",NA,NA,NA,NA,NA,NA,"US",49,35,NA,NA,NA,NA,NA,NA,NA,NA,"STORET"
"1114","UTAHDWQ_WQX","Utah Department Of Environmental Quality","UTAHDWQ_WQX-4930005","CLEAN LAKES EQUIPMENT BLANK","Lake","Equipment Blank",16020204,NA,NA,NA,NA,40.774130087,-111.94788924,NA,NA,NA,"GPS-Unspecified","NAD83",NA,NA,NA,NA,NA,NA,"US",49,35,NA,NA,NA,NA,NA,NA,NA,NA,"STORET"
"1115","UTAHDWQ_WQX","Utah Department Of Environmental Quality","UTAHDWQ_WQX-4930007","Clean Lakes equipment blank Kemmerer","Lake","Equipment Blank",16020204,NA,NA,NA,NA,40.77413009,-111.94788924,NA,NA,NA,"GPS-Unspecified","NAD83",NA,NA,NA,NA,NA,NA,"US",49,35,NA,NA,NA,NA,NA,NA,NA,NA,"STORET"
"1116","UTAHDWQ_WQX","Utah Department Of Environmental Quality","UTAHDWQ_WQX-4930009","Clean Lakes equipment blank Vertigrator","Lake","Equipment Blank",16020204,NA,NA,NA,NA,40.774130087,-111.94788924,NA,NA,NA,"GPS-Unspecified","NAD83",NA,NA,NA,NA,NA,NA,"US",49,35,NA,NA,NA,NA,NA,NA,NA,NA,"STORET"
"1117","UTAHDWQ_WQX","Utah Department Of Environmental Quality","UTAHDWQ_WQX-4930010","GREEN R AB CNFL / COLORADO R","River/Stream",NA,14060008,NA,NA,NA,NA,38.190264829,-109.889841891,NA,NA,NA,"GPS-Unspecified","NAD83",NA,NA,NA,NA,NA,NA,"US",49,37,NA,NA,NA,NA,NA,NA,NA,NA,"STORET"
"1118","UTAHDWQ_WQX","Utah Department Of Environmental Quality","UTAHDWQ_WQX-4930012","Equipment Blank-Uinta Basin Watershed (Crew 1)","River/Stream","Field Blank",16020204,NA,NA,NA,NA,40.774130087,-111.94788924,NA,NA,NA,"GPS-Unspecified","NAD83",NA,NA,NA,NA,NA,NA,"US",49,35,NA,NA,NA,NA,NA,NA,NA,NA,"STORET"
"1119","UTAHDWQ_WQX","Utah Department Of Environmental Quality","UTAHDWQ_WQX-4930013","Equipment Blank-Uinta Basin Watershed (Crew 2)","River/Stream","Field Blank",16020204,NA,NA,NA,NA,40.774130087,-111.94788924,NA,NA,NA,"GPS-Unspecified","NAD83",NA,NA,NA,NA,NA,NA,"US",49,35,NA,NA,NA,NA,NA,NA,NA,NA,"STORET"
"1120","UTAHDWQ_WQX","Utah Department Of Environmental Quality","UTAHDWQ_WQX-4930015","Utah Lake Tributaries trip blank","River/Stream","Field Blank",16020204,NA,NA,NA,NA,40.774130087,-111.94788924,NA,NA,NA,"GPS-Unspecified","NAD83",NA,NA,NA,NA,NA,NA,"US",49,35,NA,NA,NA,NA,NA,NA,NA,NA,"STORET"
"1121","UTAHDWQ_WQX","Utah Department Of Environmental Quality","UTAHDWQ_WQX-4930050","BARRIER CREEK ABOVE CNFL / GREEN RIVER","River/Stream",NA,14060008,NA,NA,NA,NA,38.571092592,-110.039844961,NA,NA,NA,"GPS-Unspecified","NAD83",NA,NA,NA,NA,NA,NA,"US",49,15,NA,NA,NA,NA,NA,NA,NA,NA,"STORET"
"1122","UTAHDWQ_WQX","Utah Department Of Environmental Quality","UTAHDWQ_WQX-4930053","Equipment Blank-Colorado Basin Intensive Crew #1","River/Stream","Equipment Blank",16020204,NA,NA,NA,NA,40.77413009,-111.9478892,NA,NA,NA,"GPS-Unspecified","NAD83",NA,NA,NA,NA,NA,NA,"US",49,35,NA,NA,NA,NA,NA,NA,NA,NA,"STORET"
"1123","UTAHDWQ_WQX","Utah Department Of Environmental Quality","UTAHDWQ_WQX-4930060","SPRING CANYON CREEK ABOVE CNFL / GREEN RIVER","River/Stream",NA,14060008,NA,NA,NA,NA,38.624146984,-109.998230736,NA,NA,NA,"GPS-Unspecified","NAD83",NA,NA,NA,NA,NA,NA,"US",49,19,NA,NA,NA,NA,NA,NA,NA,NA,"STORET"
"1124","UTAHDWQ_WQX","Utah Department Of Environmental Quality","UTAHDWQ_WQX-4930070","KEG SPRING CREEK ABOVE CNFL / GREEN RIVER","River/Stream",NA,14060008,NA,NA,NA,NA,38.644979717,-110.058738933,NA,NA,NA,"GPS-Unspecified","NAD83",NA,NA,NA,NA,NA,NA,"US",49,15,NA,NA,NA,NA,NA,NA,NA,NA,"STORET"
"1125","UTAHDWQ_WQX","Utah Department Of Environmental Quality","UTAHDWQ_WQX-4930080","TEN MILE CANYON CREEK ABOVE CNFL / GREEN RIVER","River/Stream",NA,14060008,NA,NA,NA,NA,38.65997904,-110.064852443,NA,NA,NA,"GPS-Unspecified","NAD83",NA,NA,NA,NA,NA,NA,"US",49,19,NA,NA,NA,NA,NA,NA,NA,NA,"STORET"
"1126","UTAHDWQ_WQX","Utah Department Of Environmental Quality","UTAHDWQ_WQX-4930090","THREE CANYON CREEK ABOVE CNFL / GREEN RIVER","River/Stream",NA,14060008,NA,NA,NA,NA,38.706687572,-110.123197363,NA,NA,NA,"GPS-Unspecified","NAD83",NA,NA,NA,NA,NA,NA,"US",49,15,NA,NA,NA,NA,NA,NA,NA,NA,"STORET"
"1127","UTAHDWQ_WQX","Utah Department Of Environmental Quality","UTAHDWQ_WQX-4930095","STRAIGHT CANYON CK 1 MI BL JOES VALLEY RES","River/Stream",NA,14060009,NA,NA,NA,NA,39.288052485,-111.251450575,NA,NA,NA,"GPS-Unspecified","NAD83",NA,NA,NA,NA,NA,NA,"US",49,15,NA,NA,NA,NA,NA,NA,NA,NA,"STORET"
"1128","UTAHDWQ_WQX","Utah Department Of Environmental Quality","UTAHDWQ_WQX-4930100","Spring Canyon Ck At Spring Canyon Rd Xing","River/Stream",NA,14060008,NA,NA,NA,NA,38.644843576,-109.985325698,NA,NA,NA,"GPS-Unspecified","NAD83",NA,NA,NA,NA,NA,NA,"US",49,19,NA,NA,NA,NA,NA,NA,NA,NA,"STORET"
"1129","UTAHDWQ_WQX","Utah Department Of Environmental Quality","UTAHDWQ_WQX-4930101","Spring Cyn Ck ab Rd Xing","River/Stream",NA,14060008,NA,NA,NA,NA,38.651671303,-109.980827987,NA,NA,NA,"GPS-Unspecified","NAD83",NA,NA,NA,NA,NA,NA,"US",49,19,NA,NA,NA,NA,NA,NA,NA,NA,"STORET"
"1130","UTAHDWQ_WQX","Utah Department Of Environmental Quality","UTAHDWQ_WQX-4930103","SPRING CANYON CK AB RD XING","River/Stream",NA,14060008,NA,NA,NA,NA,38.669646003,-109.938904668,NA,NA,NA,"GPS-Unspecified","NAD83",NA,NA,NA,NA,NA,NA,"US",49,19,NA,NA,NA,NA,NA,NA,NA,NA,"STORET"
"1131","UTAHDWQ_WQX","Utah Department Of Environmental Quality","UTAHDWQ_WQX-4930105","TEN MILE CANYON CK AB TRAIL CANYON","River/Stream",NA,14060008,NA,NA,NA,NA,38.726501543,-109.999437363,NA,NA,NA,"GPS-Unspecified","NAD83",NA,NA,NA,NA,NA,NA,"US",49,19,NA,NA,NA,NA,NA,NA,NA,NA,"STORET"
"1132","UTAHDWQ_WQX","Utah Department Of Environmental Quality","UTAHDWQ_WQX-4930110","Ten Mile Canyon Ck AB Dripping Springs","River/Stream",NA,14060008,NA,NA,NA,NA,38.746643319,-109.966430031,NA,NA,NA,"GPS-Unspecified","NAD83",NA,NA,NA,NA,NA,NA,"US",49,19,NA,NA,NA,NA,NA,NA,NA,NA,"STORET"
"1133","UTAHDWQ_WQX","Utah Department Of Environmental Quality","UTAHDWQ_WQX-4930112","TENMILE CAN AB Horsehair Trib & AB DRIPPING SPRINGS RD XING","River/Stream",NA,14060008,NA,NA,NA,NA,38.75284925,-109.955960229,NA,NA,NA,"GPS-Unspecified","NAD83",NA,NA,NA,NA,NA,NA,"US",49,19,NA,NA,NA,NA,NA,NA,NA,NA,"STORET"
"1134","UTAHDWQ_WQX","Utah Department Of Environmental Quality","UTAHDWQ_WQX-4930113","Horsehair tributary to Ten Mile Canyon","River/Stream",NA,14060008,NA,NA,NA,NA,38.747758211,-109.945965521,NA,NA,NA,"GPS-Unspecified","NAD83",NA,NA,NA,NA,NA,NA,"US",49,19,NA,NA,NA,NA,NA,NA,NA,NA,"STORET"
"1135","UTAHDWQ_WQX","Utah Department Of Environmental Quality","UTAHDWQ_WQX-4930150","GREEN R AT MINERAL BOTTOMS","River/Stream",NA,14060008,NA,NA,NA,NA,38.526644472,-109.993458022,NA,NA,NA,"GPS-Unspecified","NAD83",NA,NA,NA,NA,NA,NA,"US",49,19,NA,NA,NA,NA,NA,NA,NA,NA,"STORET"
"1136","UTAHDWQ_WQX","Utah Department Of Environmental Quality","UTAHDWQ_WQX-4930180","GREEN R AT HEY JOE MINE","River/Stream",NA,14060008,NA,NA,NA,NA,38.641091363,-110.045966658,NA,NA,NA,"GPS-Unspecified","NAD83",NA,NA,NA,NA,NA,NA,"US",49,19,NA,NA,NA,NA,NA,NA,NA,NA,"STORET"
"1137","UTAHDWQ_WQX","Utah Department Of Environmental Quality","UTAHDWQ_WQX-4930185","Floy Wash AB I-70","River/Stream",NA,14060008,NA,NA,NA,NA,38.958997181,-109.908403466,NA,NA,NA,"GPS-Unspecified","NAD83",NA,NA,NA,NA,NA,NA,"US",49,19,NA,NA,NA,NA,NA,NA,NA,NA,"STORET"
"1138","UTAHDWQ_WQX","Utah Department Of Environmental Quality","UTAHDWQ_WQX-4930190","FLOY WASH BELOW DRY FORK","River/Stream",NA,14060008,NA,NA,NA,NA,39.046637576,-109.828466319,NA,NA,NA,"GPS-Unspecified","NAD83",NA,NA,NA,NA,NA,NA,"US",49,19,NA,NA,NA,NA,NA,NA,NA,NA,"STORET"
"1139","UTAHDWQ_WQX","Utah Department Of Environmental Quality","UTAHDWQ_WQX-4930200","LEVI WELL","Well",NA,14060008,NA,NA,NA,NA,38.783863505,-109.880684744,NA,NA,NA,"GPS-Unspecified","NAD83",NA,NA,NA,NA,NA,NA,"US",49,19,NA,NA,NA,NA,NA,NA,NA,NA,"STORET"
"1140","UTAHDWQ_WQX","Utah Department Of Environmental Quality","UTAHDWQ_WQX-4930230","THOMPSON CANYON CK BL SPRINGS","River/Stream",NA,14060008,NA,NA,NA,NA,39.047971147,-109.723114033,NA,NA,NA,"GPS-Unspecified","NAD83",NA,NA,NA,NA,NA,NA,"US",49,19,NA,NA,NA,NA,NA,NA,NA,NA,"STORET"
"1141","UTAHDWQ_WQX","Utah Department Of Environmental Quality","UTAHDWQ_WQX-4930240","SEGO CANYON CK AT SEGO","River/Stream",NA,14060008,NA,NA,NA,NA,39.033859448,-109.704848093,NA,NA,NA,"GPS-Unspecified","NAD83",NA,NA,NA,NA,NA,NA,"US",49,19,NA,NA,NA,NA,NA,NA,NA,NA,"STORET"
"1142","UTAHDWQ_WQX","Utah Department Of Environmental Quality","UTAHDWQ_WQX-4930250","Upper White Wash","River/Stream",NA,14060008,NA,NA,NA,NA,38.799032403,-110.017240296,NA,NA,NA,"GPS-Unspecified","NAD83",NA,NA,NA,NA,NA,NA,"US",49,19,NA,NA,NA,NA,NA,NA,NA,NA,"STORET"
"1143","UTAHDWQ_WQX","Utah Department Of Environmental Quality","UTAHDWQ_WQX-4930270","SAN RAFAEL R AT CHAFFIN RANCH","River/Stream",NA,14060009,NA,NA,NA,NA,38.758868113,-110.140686185,NA,NA,NA,"GPS-Unspecified","NAD83",NA,NA,NA,NA,NA,NA,"US",49,15,NA,NA,NA,NA,NA,NA,NA,NA,"STORET"
"1144","UTAHDWQ_WQX","Utah Department Of Environmental Quality","UTAHDWQ_WQX-4930280","SAN RAFAEL R ~ 9 MI BL U24 XING BL COTTONWOOD WASH","River/Stream",NA,14060009,NA,NA,NA,NA,38.750307935,-110.312394266,NA,NA,NA,"GPS-Unspecified","NAD83",NA,NA,NA,NA,NA,NA,"US",49,15,NA,NA,NA,NA,NA,NA,NA,NA,"STORET"
"1145","UTAHDWQ_WQX","Utah Department Of Environmental Quality","UTAHDWQ_WQX-4930290","SAN RAFAEL R AT U24 XING","River/Stream",NA,14060009,NA,NA,NA,NA,38.859754434,-110.371873721,NA,NA,NA,"GPS-Unspecified","NAD83",NA,NA,NA,NA,NA,NA,"US",49,15,NA,NA,NA,NA,NA,NA,NA,NA,"STORET"
"1146","UTAHDWQ_WQX","Utah Department Of Environmental Quality","UTAHDWQ_WQX-4930300","SAN RAFAEL R AT OLD U24 XING","River/Stream",NA,14060009,NA,NA,NA,NA,38.872195902,-110.372928518,NA,NA,NA,"GPS-Unspecified","NAD83",NA,NA,NA,NA,NA,NA,"US",49,15,NA,NA,NA,NA,NA,NA,NA,NA,"STORET"
"1147","UTAHDWQ_WQX","Utah Department Of Environmental Quality","UTAHDWQ_WQX-4930335","SAN RAFAEL R ~ 6 MI BL BUCKHORN RD XING (UT09ST-205)","River/Stream",NA,14060009,NA,NA,NA,NA,39.045085703,-110.613159286,NA,NA,NA,"GPS-Unspecified","NAD83",NA,NA,NA,NA,NA,NA,"US",49,15,NA,NA,NA,NA,NA,NA,NA,NA,"STORET"
"1148","UTAHDWQ_WQX","Utah Department Of Environmental Quality","UTAHDWQ_WQX-4930340","SAN RAFAEL R AT BUCKHORN ROAD XING","River/Stream",NA,14060009,NA,NA,NA,NA,39.080808078,-110.666274627,NA,NA,NA,"GPS-Unspecified","NAD83",NA,NA,NA,NA,NA,NA,"US",49,15,NA,NA,NA,NA,NA,NA,NA,NA,"STORET"
"1149","UTAHDWQ_WQX","Utah Department Of Environmental Quality","UTAHDWQ_WQX-4930415","SAN RAFAEL R AT FULLERS BOTTOM","River/Stream",NA,14060009,NA,NA,NA,NA,39.118450434,-110.857161382,NA,NA,NA,"GPS-Unspecified","NAD83",NA,NA,NA,NA,NA,NA,"US",49,15,NA,NA,NA,NA,NA,NA,NA,NA,"STORET"
"1150","UTAHDWQ_WQX","Utah Department Of Environmental Quality","UTAHDWQ_WQX-4930420","SAN RAFAEL R @ HAMBRICK BOTTOM (EMAP)","River/Stream",NA,14060009,NA,NA,NA,NA,39.140247084,-110.88905418,NA,NA,NA,"GPS-Unspecified","NAD83",NA,NA,NA,NA,NA,NA,"US",49,15,NA,NA,NA,NA,NA,NA,NA,NA,"STORET"
"1151","UTAHDWQ_WQX","Utah Department Of Environmental Quality","UTAHDWQ_WQX-4930424","Ferron Creek ab confluence with San Rafael River","River/Stream",NA,14060009,NA,NA,NA,NA,39.14745,-110.91458,NA,NA,NA,"GPS-Unspecified","NAD83",NA,NA,NA,NA,NA,NA,"US",49,15,NA,NA,NA,NA,NA,NA,NA,NA,"STORET"
"1152","UTAHDWQ_WQX","Utah Department Of Environmental Quality","UTAHDWQ_WQX-4930470","DEER CK MINE 001 SED POND OUTFALL","Facility Other",NA,14060009,NA,NA,NA,NA,39.359970957,-111.110445239,NA,NA,NA,"GPS-Unspecified","NAD83",NA,NA,NA,NA,NA,NA,"US",49,15,NA,NA,NA,NA,NA,NA,NA,NA,"STORET"
"1153","UTAHDWQ_WQX","Utah Department Of Environmental Quality","UTAHDWQ_WQX-4930480","DEER CK MINE 002 OUTFALL","Facility Other",NA,14060009,NA,NA,NA,NA,39.357748617,-111.116280119,NA,NA,NA,"GPS-Unspecified","NAD83",NA,NA,NA,NA,NA,NA,"US",49,15,NA,NA,NA,NA,NA,NA,NA,NA,"STORET"
"1154","UTAHDWQ_WQX","Utah Department Of Environmental Quality","UTAHDWQ_WQX-4930490","HUNTINGTON CK 1.5 MI S OF LARWENCE","River/Stream",NA,14060009,NA,NA,NA,NA,39.270525653,-110.932113047,NA,NA,NA,"GPS-Unspecified","NAD83",NA,NA,NA,NA,NA,NA,"US",49,15,NA,NA,NA,NA,NA,NA,NA,NA,"STORET"
"1155","UTAHDWQ_WQX","Utah Department Of Environmental Quality","UTAHDWQ_WQX-4930500","HUNTINGTON CK BL HUNTINGTON LAGOONS OUTFALL","River/Stream",NA,14060009,NA,NA,NA,NA,39.305525648,-110.920445964,NA,NA,NA,"GPS-Unspecified","NAD83",NA,NA,NA,NA,NA,NA,"US",49,15,NA,NA,NA,NA,NA,NA,NA,NA,"STORET"
"1156","UTAHDWQ_WQX","Utah Department Of Environmental Quality","UTAHDWQ_WQX-4930505","Huntington Ck 1.25 miles straight South of Green River cutoff rd xing","River/Stream",NA,14060009,NA,NA,NA,NA,39.197581,-110.914964,NA,NA,NA,"GPS-Unspecified","NAD83",NA,NA,NA,NA,NA,NA,"US",49,15,NA,NA,NA,NA,NA,NA,NA,NA,"STORET"
"1157","UTAHDWQ_WQX","Utah Department Of Environmental Quality","UTAHDWQ_WQX-4930510","HUNTINGTON LAGOONS OUTFALL","Facility Other",NA,14060009,NA,NA,NA,NA,39.31274411,-110.92155136,NA,NA,NA,"GPS-Unspecified","NAD83",NA,NA,NA,NA,NA,NA,"US",49,15,NA,NA,NA,NA,NA,NA,NA,NA,"STORET"
"1158","UTAHDWQ_WQX","Utah Department Of Environmental Quality","UTAHDWQ_WQX-4930511","Huntington City Storm Drain #1","Storm Sewer",NA,14060009,NA,NA,NA,NA,39.328529127,-110.950748285,NA,NA,NA,"GPS-Unspecified","NAD83",NA,NA,NA,NA,NA,NA,"US",49,15,NA,NA,NA,NA,NA,NA,NA,NA,"STORET"
